nb_people,total_time_to_work,emissions,walkers,bikers,TPG_users,car_users,tax_sum
31105,37838116.858517535,40412.135771960486,5321,4139,8771,12868,240885.78007750472
31111,37992812.013844654,40074.69910177788,5369,4274,8733,12729,240858.9107601051
31117,37897643.25210521,40054.247050678736,5392,4205,8786,12728,240833.2993796765
31123,37786212.187188715,39884.06417385379,5364,4213,8809,12731,240771.23591881993
31129,38190730.68754414,39559.07881293685,5512,4221,8676,12714,240651.77415826308
31135,38071401.83159355,39528.556825959786,5472,4242,8793,12622,240603.29670717692
31141,37967233.77019771,39071.98779031021,5488,4188,8821,12638,240557.4485761555
31147,37818235.5267888,38593.55935866951,5429,4326,8952,12434,240520.18748811012
31153,38109540.451136634,38817.07628396192,5570,4225,8815,12537,240460.52833565857
31159,38154908.68178401,38049.14960342583,5578,4337,8900,12338,240341.1470749743
31165,38006244.76406189,38132.330964524306,5612,4220,8916,12411,240297.74714558103
31171,38153290.87904198,38181.65243591126,5646,4243,8871,12405,240256.8924842594
31177,38420815.979044154,37605.689032368515,5709,4269,8944,12249,240202.3016369946
31183,37892761.84558899,37461.23657513204,5583,4286,9015,12293,240165.3234565175
31189,38009109.08072339,37311.49397971496,5651,4307,8958,12267,240128.7911245882
31195,38143616.150587104,37230.642485197044,5708,4281,8974,12226,240077.86570549247
31201,38106272.17914842,37033.50973062713,5700,4315,8922,12258,240043.88497590207
31207,38036024.38772004,36839.19839202746,5718,4299,8976,12208,240006.58509961245
31213,38017680.57328724,37004.50334523355,5723,4408,8840,12236,239967.60639032334
31219,38087697.96314887,36563.68474809653,5738,4338,9024,12113,239925.25180139285
31225,38103348.522237405,36366.87249353432,5787,4362,8981,12089,239893.25915255872
31231,38286944.84077467,36155.06319097264,5854,4254,9014,12103,239837.63739349568
31237,38091407.56265073,35595.244320633785,5770,4412,9123,11926,239769.68917157347
31243,38407339.91876335,35446.535780947335,5851,4431,8982,11973,239665.9544344663
31249,38440715.81873785,35363.57942461868,5893,4371,9111,11868,239618.74212483902
31255,38465396.03738522,34929.466071278075,5925,4364,9205,11755,239583.0376015701
31261,38145873.79820917,34809.199613997924,5855,4259,9234,11907,239533.94683689016
31267,38332633.34257406,34681.571143115965,5930,4273,9237,11821,239444.02928179762
31273,38211052.07986679,35597.86209581595,5957,4421,8871,12018,229860.80635141733
31279,38203111.06087573,35911.0684983208,6010,4392,8742,12129,229804.34621530765
31285,38114111.8326207,35689.051658324286,5961,4397,8838,12083,229755.57525067407
31291,37801389.897538126,35761.67570354556,5907,4463,8785,12130,229731.80323831976
31297,38270976.71788513,35505.787088915946,6091,4400,8794,12006,229696.12479591434
31303,38220901.29406849,35779.89529385424,6088,4247,8828,12134,229656.42404387184
31309,38268465.03594571,35545.33576447316,6092,4210,8947,12054,229628.61213808513
31315,37987980.17452846,35230.52930691546,6021,4375,8953,11960,229600.71518255209
31321,38257823.85803139,35029.699582832494,6073,4325,9012,11905,229566.14136728892
31327,38127523.856901035,35399.36969243488,6094,4264,8928,12035,229524.15373335648
31333,38015717.1225072,35537.37161937516,6067,4437,8773,12050,229484.19271437844
31339,38121613.639547475,35303.48665077119,6114,4346,8872,12001,229459.2841559806
31345,37959593.79290708,35183.61317893866,6030,4242,9058,12009,229436.10002818625
31351,38062172.50650893,35218.36822644511,6039,4346,8928,12032,229387.94224015027
31357,38071557.12698234,35120.86749910929,6128,4372,8931,11920,229346.6581768623
31363,38150031.48636628,34885.866997063844,6098,4314,9008,11937,229309.25543608773
31369,38409135.8634516,34961.06028064352,6222,4330,8958,11853,229258.6449697058
31375,38127586.46625122,35093.82559723071,6181,4284,8947,11957,229227.44319259413
31381,38450608.91828702,34475.077442453985,6193,4421,9000,11761,229189.01656341527
31387,38318536.790232874,34535.29793839564,6169,4442,8898,11872,229145.212755799
31393,38262067.31329758,34161.448826881315,6191,4407,9099,11690,229090.16593133187
31399,38691604.40760876,33837.914801850515,6291,4396,9053,11653,229030.76361147955
31405,38490031.056495525,34127.998014677556,6297,4372,8916,11814,228998.71273019142
31411,38305963.00419173,33891.04170416663,6218,4433,8953,11801,228958.63303828225
31417,38110408.296157084,33828.048214878654,6199,4357,9072,11783,228925.18350223565
31423,38562327.343433194,33336.91691975877,6307,4493,9010,11607,228887.64318962814
31429,38785783.5301887,32989.51229508854,6377,4514,9063,11469,228853.68597848716
31435,38626983.77173906,33014.77865605753,6376,4332,9132,11589,228829.63342171843
31441,38773970.98586964,32625.50788460079,6401,4456,9111,11467,228796.5060956776
31447,38606005.606902294,32723.86055359296,6362,4474,9095,11510,228764.5443081869
31453,38350601.20840062,32635.368707375776,6286,4430,9193,11538,228734.8516492346
31459,38596694.38227773,32663.791837379216,6369,4430,9076,11578,228710.00556042435
31465,38373860.04280692,32453.88383651117,6334,4397,9219,11509,228675.30366095726
31471,38431970.35611766,32314.676236261435,6395,4323,9161,11586,228620.87195047684
31477,38511890.07572941,31724.62496515116,6415,4464,9262,11330,228581.7067010232
31483,38410545.79640964,31618.565814640744,6373,4529,9221,11354,228560.26802265193
31489,38743655.95523878,31257.37207347145,6448,4465,9297,11273,228531.73881349206
31495,38600936.22012743,31274.543558178964,6434,4541,9243,11271,228507.09897508653
31501,38333699.163192555,31021.678961334736,6354,4543,9332,11266,228491.53418158277
31507,38826520.27314189,30726.928501199563,6546,4467,9339,11149,228468.04721787674
31513,38818814.47616935,30602.71096919154,6524,4467,9411,11105,228443.79379581605
31519,38774706.42349789,30504.686858446814,6534,4436,9411,11132,228382.67712293626
31525,38615329.557494044,30301.06972375563,6538,4488,9402,11091,228232.97630341328
31531,38445925.70340047,30275.782490667207,6541,4418,9375,11191,228212.35254686937
31537,38714688.08284156,30208.63209751216,6639,4422,9337,11133,228184.55073839566
31543,38598212.98772725,29789.150317374424,6561,4546,9352,11078,228147.51430380833
31549,38785194.97049398,29392.262488596185,6668,4529,9376,10970,228139.7516585295
31555,38803591.95308328,29321.40220891566,6726,4476,9470,10877,228116.7103555927
31561,38808703.79223392,29127.938838276936,6666,4599,9363,10927,228090.16544174866
31567,38837226.74079251,28604.48092584606,6694,4594,9514,10759,228064.11073673482
31573,38698347.475214384,28886.183130298614,6717,4660,9282,10908,228033.76249030756
31579,38713522.85167094,28532.123174801476,6726,4598,9458,10791,228016.21178353069
31585,38421342.29572262,28359.775163116206,6652,4656,9394,10877,228000.2275094984
31591,38774011.012959406,28230.02395624838,6780,4601,9490,10714,227968.25107778452
31597,38753414.074688375,28116.63178026225,6844,4477,9459,10811,227932.91696522827
31603,38835353.12231159,27850.144939978538,6822,4601,9517,10657,227901.79632739542
31609,38671919.98635677,27732.266805716376,6821,4499,9520,10763,227879.72766599472
31615,38788932.5560098,27239.197700815028,6881,4599,9555,10574,227852.43826913048
31621,39114706.528253056,27109.444698296487,6968,4531,9512,10604,227825.16323362666
31627,38708841.35217411,26993.15956586994,6869,4618,9609,10525,227799.1268707531
31633,38729738.33565547,27868.31693359902,7011,4562,9302,10752,180456.72135887077
31639,38758569.14881242,27722.35042522123,7014,4519,9355,10745,180430.17905036316
31645,38862108.43347649,27656.477525002112,7056,4515,9359,10709,180395.47106658682
31651,38914960.98976997,27739.00133277233,7138,4459,9298,10750,180371.6810139408
31657,38153427.88660476,28126.68957087727,6901,4555,9202,10993,180345.1364939975
31663,38463801.01181375,27989.302327454603,7012,4561,9158,10926,180330.63388404163
31669,38973589.910968505,27520.503960142418,7147,4432,9449,10635,180314.7932026241
31675,38706903.56003502,27905.877160004056,7114,4438,9302,10815,180285.3506214832
31681,38760825.56636744,27320.271857411393,7107,4706,9271,10591,180260.6103185481
31687,38585079.11914456,27432.500825478302,7001,4779,9242,10659,180228.36908036497
31693,38968855.21469774,27128.20138059079,7143,4637,9326,10581,180195.9055598473
31699,39234246.92874267,27055.34185437268,7223,4625,9305,10540,180164.225430972
31705,38879628.25163112,26991.26585840545,7087,4589,9509,10514,180125.3894000594
31711,38803692.1451478,27213.632651939057,7132,4607,9329,10637,180109.88669904997
31717,38903372.2060494,27214.679429482007,7171,4496,9407,10637,180082.40617817297
31723,39157977.545346394,26914.411644930715,7213,4656,9342,10506,180057.50430491872
31729,38922322.84711612,27139.586970948396,7107,4634,9339,10643,180034.11470080965
31735,38767809.69851837,27131.96631344847,7133,4544,9477,10575,179999.3719948528
31741,38749521.997028135,26973.496923476836,7137,4616,9399,10583,179973.01475753772
31747,39047986.64772376,26846.44105184388,7271,4461,9377,10632,179933.56724507912
31753,38902333.81995503,26407.024687533012,7185,4676,9421,10465,179906.64913357465
31759,38969735.197212555,26237.22995077546,7289,4664,9394,10406,179880.53930454826
31765,38982177.88028208,26125.953033726848,7289,4537,9493,10440,179843.5210915469
31771,39096242.14521814,25650.96379922837,7296,4657,9459,10353,179821.77369993855
31777,38605747.748273745,25906.639703747605,7250,4651,9421,10449,179801.98509881026
31783,39022971.89945082,25575.072567100186,7351,4596,9474,10356,179773.3174806407
31789,38958606.33112845,25112.422854116332,7362,4722,9532,10167,179743.78795907518
31795,39053508.61354249,25143.915115460914,7427,4646,9444,10272,179730.54679193906
31801,39167042.944655076,24986.28133958901,7451,4666,9446,10232,179711.92458590807
31807,39208039.55017373,24658.545400125353,7544,4592,9543,10122,179694.45819256967
31813,38694492.46060612,24609.589719374955,7444,4638,9530,10195,179671.70471064246
31819,39134078.96679554,24432.567449128634,7562,4593,9398,10260,179653.3089758357
31825,39044739.81865145,24155.458269626473,7551,4695,9541,10032,179631.26597092111
31831,38947669.44264966,23861.23304233134,7498,4645,9624,10058,179601.83353669866
31837,38914027.0427103,23724.654237940074,7517,4704,9609,10001,179578.38084065472
31843,39072878.596575156,23753.675194500545,7645,4626,9526,10040,179548.64192800404
31849,38932295.27405412,23575.846630016844,7586,4746,9449,10062,179526.34438488443
31855,38688910.085417956,23452.778860429633,7534,4597,9626,10092,179513.752048747
31861,38887250.17284219,23273.335681091245,7601,4718,9526,10010,179501.178657659
31867,38735083.09490284,23055.075892753757,7589,4700,9685,9887,179478.5699810283
